Code,name,Location,Margin,total_sales,supplier_total_claim,retailer_total_claim,transaction,item
"M212","MIEZORA GROUP SDN BHD ","RB","35","87.00","56.55","30.45","19","4"
"M212","MIEZORA GROUP SDN BHD ","SGB","35","346.90","225.48","121.41","65","5"
"M212","MIEZORA GROUP SDN BHD ","SGM","35","629.60","409.24","220.36","74","13"
"M212","MIEZORA GROUP SDN BHD ","SGP","35","6838.40","4444.96","2393.44","918","14"
"M212","MIEZORA GROUP SDN BHD ","SGS","35","563.80","366.47","197.33","105","6"
"M212","MIEZORA GROUP SDN BHD ","SM2","35","3380.60","2197.39","1183.21","430","22"
"M212","MIEZORA GROUP SDN BHD ","SMJ","35","111.10","72.22","38.88","22","5"
"M212","MIEZORA GROUP SDN BHD ","SNW","35","1310.50","851.83","458.67","204","17"
"M212","MIEZORA GROUP SDN BHD ","SPE","35","987.50","641.87","345.62","145","11"
"M212","MIEZORA GROUP SDN BHD ","TGM","35","18.90","12.28","6.61","3","3"
"M212","MIEZORA GROUP SDN BHD ","TI1","35","205.00","133.25","71.75","39","5"
"M212","MIEZORA GROUP SDN BHD ","TI2","35","190.40","123.76","66.64","34","6"
"M212","MIEZORA GROUP SDN BHD ","TJG","35","47.20","30.68","16.52","8","3"
"M212","MIEZORA GROUP SDN BHD ","TKK","35","930.30","604.70","325.60","137","13"
"M212","MIEZORA GROUP SDN BHD ","TML","35","799.40","519.61","279.79","123","12"
"M212","MIEZORA GROUP SDN BHD ","TPH","35","222.10","144.36","77.74","38","6"
"M213","MAY-BIRD SOCKS SHOP SDN BHD","JRT","22","13.10","10.22","2.88","1","1"
"M220","MY BRAND MARKETING SDN BHD ","BER","30","7373.60","5161.52","2212.08","529","125"
"M220","MY BRAND MARKETING SDN BHD ","BGJ","30","4394.80","3076.36","1318.44","309","110"
"M220","MY BRAND MARKETING SDN BHD ","BT1","30","1601.60","1121.12","480.48","132","56"
"M220","MY BRAND MARKETING SDN BHD ","BT2","30","4988.10","3491.67","1496.43","367","114"
"M220","MY BRAND MARKETING SDN BHD ","GMS","30","3498.00","2448.60","1049.40","273","99"
"M220","MY BRAND MARKETING SDN BHD ","GRK","30","2641.70","1849.19","792.51","173","85"
"M220","MY BRAND MARKETING SDN BHD ","IBN","30","3555.10","2488.57","1066.53","312","108"
"M220","MY BRAND MARKETING SDN BHD ","JRT","30","5999.00","4199.30","1799.70","487","119"
"M220","MY BRAND MARKETING SDN BHD ","KKD","30","1637.30","1146.11","491.19","148","86"
"M220","MY BRAND MARKETING SDN BHD ","KLM","30","1341.40","938.98","402.42","94","53"
"M220","MY BRAND MARKETING SDN BHD ","KLP","30","3989.30","2792.51","1196.79","339","99"
"M220","MY BRAND MARKETING SDN BHD ","MR","30","4110.70","2877.49","1233.21","282","99"
"M220","MY BRAND MARKETING SDN BHD ","MTK","30","2484.59","1739.21","745.38","164","87"
"M220","MY BRAND MARKETING SDN BHD ","NSB","30","2043.40","1430.38","613.02","152","75"
"M220","MY BRAND MARKETING SDN BHD ","PDS","30","4972.80","3480.96","1491.84","371","109"
"M220","MY BRAND MARKETING SDN BHD ","PLU","30","1543.00","1080.10","462.90","124","65"
"M220","MY BRAND MARKETING SDN BHD ","RB","30","11110.60","7777.42","3333.18","834","150"
"M220","MY BRAND MARKETING SDN BHD ","SGB","30","2099.10","1469.37","629.73","164","89"
"M220","MY BRAND MARKETING SDN BHD ","SGM","30","997.80","698.46","299.34","73","48"
"M220","MY BRAND MARKETING SDN BHD ","SGP","30","3835.10","2684.57","1150.53","295","112"
"M220","MY BRAND MARKETING SDN BHD ","SGS","30","7365.98","5156.19","2209.79","547","133"
"M220","MY BRAND MARKETING SDN BHD ","SM2","30","2629.10","1840.37","788.73","205","83"
"M220","MY BRAND MARKETING SDN BHD ","SMJ","30","1549.10","1084.37","464.73","113","66"
"M220","MY BRAND MARKETING SDN BHD ","SNW","30","1484.08","1038.86","445.22","115","62"
"M220","MY BRAND MARKETING SDN BHD ","SPE","30","1379.30","965.51","413.79","110","58"
"M220","MY BRAND MARKETING SDN BHD ","TGM","30","6781.20","4746.84","2034.36","494","133"
"M220","MY BRAND MARKETING SDN BHD ","TI1","30","4916.80","3441.76","1475.04","322","117"
"M220","MY BRAND MARKETING SDN BHD ","TI2","30","4310.30","3017.21","1293.09","332","116"
"M220","MY BRAND MARKETING SDN BHD ","TJG","30","998.50","698.95","299.55","88","55"
"M220","MY BRAND MARKETING SDN BHD ","TKK","30","1617.40","1132.18","485.22","115","62"
"M220","MY BRAND MARKETING SDN BHD ","TML","30","5355.90","3749.13","1606.77","350","118"
"M220","MY BRAND MARKETING SDN BHD ","TPH","30","5149.00","3604.30","1544.70","343","104"
"M228","MAXCO FOOD INDUSTRIES SDN BHD - CONSIGNMENT","NSB","15","668.80","568.48","100.32","197","17"
"M228","MAXCO FOOD INDUSTRIES SDN BHD - CONSIGNMENT","PLU","15","971.20","825.52","145.68","290","18"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","BGJ","20","144.20","115.36","28.84","17","6"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","GMS","20","290.10","232.08","58.02","35","7"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","IBN","20","242.60","194.08","48.52","32","7"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","KKD","20","27.70","22.16","5.54","3","2"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","KLM","20","105.30","84.24","21.06","13","4"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","MR","20","551.10","440.88","110.22","68","7"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","MTK","20","83.00","66.40","16.60","9","4"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","SGB","20","786.20","628.96","157.24","88","6"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","SGP","20","292.20","233.76","58.44","37","6"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","SPE","20","34.50","27.60","6.90","5","4"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","TI1","20","115.50","92.40","23.10","15","6"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","TI2","20","116.60","93.28","23.32","14","6"
"M229","MY CLEAN EXPERT SOCIAL ENTERPRISE (CONSIGNMENT)","TML","20","353.60","282.88","70.72","50","5"
"N033","NORTH EAST TOYS TRADING","JRT","40","23.45","14.07","9.38","6","4"
"N033","NORTH EAST TOYS TRADING","KLP","40","2.75","1.65","1.10","1","1"
"N033","NORTH EAST TOYS TRADING","TGM","40","4.00","2.40","1.60","1","1"
"N033","NORTH EAST TOYS TRADING","TI1","40","12.95","7.77","5.18","5","2"
"N048","NEONTEX MARKETING SDN BHD","BGJ","15","18614.20","15133.03","3481.18","398","11"
"N048","NEONTEX MARKETING SDN BHD","GRK","15","9051.20","7291.45","1759.76","192","8"
"N048","NEONTEX MARKETING SDN BHD","IBN","15","8919.35","7243.45","1675.89","188","8"
"N048","NEONTEX MARKETING SDN BHD","KKD","20","4056.40","3298.94","757.46","93","4"
"N048","NEONTEX MARKETING SDN BHD","KLM","20","1398.40","1142.64","255.76","35","4"
"N048","NEONTEX MARKETING SDN BHD","PLU","20","4039.20","3283.68","755.51","89","4"
"N048","NEONTEX MARKETING SDN BHD","SGP","20","8283.80","6719.73","1564.07","190","4"
"N048","NEONTEX MARKETING SDN BHD","SMJ","20","4940.55","4069.98","870.58","123","9"
"N048","NEONTEX MARKETING SDN BHD","TI1","15","9060.90","7387.41","1673.48","194","11"
"N089","NEW YORKER CONCEPT SDN.BHD.","BER","25","56622.00","43401.12","13220.88","2201","42"
"N089","NEW YORKER CONCEPT SDN.BHD.","BGJ","25","30165.32","22982.66","7182.66","1143","40"
"N089","NEW YORKER CONCEPT SDN.BHD.","BT2","25","40888.52","31153.63","9734.89","1465","39"
"N089","NEW YORKER CONCEPT SDN.BHD.","GMS","15","9116.17","7029.50","2086.67","387","38"
"N089","NEW YORKER CONCEPT SDN.BHD.","GRK","25","28965.02","22397.60","6567.42","1024","41"
"N089","NEW YORKER CONCEPT SDN.BHD.","IBN","25","14646.55","11897.25","2749.30","559","38"
"N089","NEW YORKER CONCEPT SDN.BHD.","JRT","25","23681.10","18388.34","5292.76","1048","31"
"N089","NEW YORKER CONCEPT SDN.BHD.","KKD","25","3944.23","3070.58","873.65","161","18"
"N089","NEW YORKER CONCEPT SDN.BHD.","KLP","25","43429.04","33663.52","9765.52","1631","38"
"N089","NEW YORKER CONCEPT SDN.BHD.","MR","15","10767.20","8195.40","2571.80","383","31"
"N089","NEW YORKER CONCEPT SDN.BHD.","MTK","25","23341.95","17974.70","5367.25","871","37"
"N089","NEW YORKER CONCEPT SDN.BHD.","PDS","25","17585.53","13622.00","3963.53","693","34"
"N089","NEW YORKER CONCEPT SDN.BHD.","PLU","25","6553.00","4974.71","1578.29","281","27"
"N089","NEW YORKER CONCEPT SDN.BHD.","RB","25","35173.72","26902.75","8270.97","1239","36"
"N089","NEW YORKER CONCEPT SDN.BHD.","SGB","25","17220.75","13065.35","4155.40","597","37"
"N089","NEW YORKER CONCEPT SDN.BHD.","SGM","15","3604.61","2813.79","790.82","145","31"
"N089","NEW YORKER CONCEPT SDN.BHD.","SGP","25","21685.89","16468.08","5217.81","996","32"
"N089","NEW YORKER CONCEPT SDN.BHD.","SGS","25","16409.57","12552.05","3857.52","466","35"
"N089","NEW YORKER CONCEPT SDN.BHD.","SM2","25","7768.89","5888.08","1880.81","257","30"
"N089","NEW YORKER CONCEPT SDN.BHD.","SMJ","25","5284.20","4124.08","1160.12","179","30"
"N089","NEW YORKER CONCEPT SDN.BHD.","TGM","25","30475.30","23106.98","7368.32","1078","38"
"N089","NEW YORKER CONCEPT SDN.BHD.","TI1","15","11409.00","8858.62","2550.38","351","38"
"N089","NEW YORKER CONCEPT SDN.BHD.","TI2","25","17649.06","13556.97","4092.09","591","40"
"N089","NEW YORKER CONCEPT SDN.BHD.","TJG","25","11224.97","8550.34","2674.63","430","40"
"N089","NEW YORKER CONCEPT SDN.BHD.","TML","25","26918.39","20961.18","5957.21","965","42"
"N089","NEW YORKER CONCEPT SDN.BHD.","TPH","25","10795.86","8243.09","2552.77","405","33"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","BER","18","6595.04","5472.46","1122.58","295","10"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","BGJ","18","262.63","215.36","47.27","10","3"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","BT1","18","1559.50","1316.52","242.98","80","5"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","BT2","15","12124.14","9669.20","2454.94","351","21"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","GMS","18","13436.59","10587.71","2848.88","359","22"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","GRK","15","11428.97","8999.42","2429.55","299","19"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","IBN","23","1242.96","1027.29","215.67","65","5"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","JRT","15","6122.68","5015.37","1107.31","277","10"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","KKD","23","1023.84","850.11","173.73","71","4"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","KLM","15","36.89","30.55","6.34","2","2"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","KLP","23","6864.05","5457.88","1406.17","199","13"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","MR","15","14066.80","11064.30","3002.50","359","17"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","MTK","23","2624.48","2160.75","463.73","124","10"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","NSB","15","1190.01","1006.29","183.72","83","4"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","PDS","23","2613.30","2012.24","601.06","61","4"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","PLU","23","3317.19","2782.35","534.84","226","6"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","RB","15","8330.29","6970.21","1360.08","449","11"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SGB","18","2787.75","2300.44","487.30","115","7"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SGM","15","3107.68","2641.53","466.15","180","4"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SGP","23","16739.73","13570.87","3168.86","772","18"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SGS","15","3741.69","3074.31","667.38","130","8"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SM2","18","1463.96","1232.54","231.42","80","6"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SMJ","15","2274.06","1825.26","448.80","83","12"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SNW","23","1103.34","884.95","218.39","46","10"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","SPE","15","1084.98","856.43","228.55","38","6"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TGM","23","24878.96","20082.94","4796.02","799","26"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TI1","15","1358.07","1148.71","209.36","82","5"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TI2","23","9858.21","7869.61","1988.60","307","23"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TJG","15","3342.74","2626.90","715.84","92","14"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TKK","23","2758.71","2276.44","482.27","119","10"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TML","15","4264.60","3448.38","816.22","181","11"
"N094","NEW APPAREL MARKETING (M) SDN BHD ","TPH","15","1541.00","1303.95","237.05","96","4"
"O015","OTTO GARMENT SDN BHD","BER","15","4027.55","3387.22","640.33","115","19"
"O015","OTTO GARMENT SDN BHD","BGJ","15","7555.95","6315.70","1240.25","153","28"
"O015","OTTO GARMENT SDN BHD","BT2","15","8678.00","7269.03","1408.97","166","17"
"O015","OTTO GARMENT SDN BHD","GMS","15","9997.20","8426.35","1570.85","206","25"
"O015","OTTO GARMENT SDN BHD","GRK","15","5244.55","4412.68","831.87","139","21"
"O015","OTTO GARMENT SDN BHD","IBN","15","1866.05","1576.49","289.56","66","19"
"O015","OTTO GARMENT SDN BHD","JRT","15","7290.05","6150.11","1139.94","171","19"
"O015","OTTO GARMENT SDN BHD","KLM","15","858.55","723.24","135.31","28","9"
"O015","OTTO GARMENT SDN BHD","KLP","15","6250.70","5253.34","997.36","151","16"
"O015","OTTO GARMENT SDN BHD","MR","15","12732.90","10640.65","2092.25","227","25"
"O015","OTTO GARMENT SDN BHD","NSB","20","1202.30","1003.19","199.11","32","12"
"O015","OTTO GARMENT SDN BHD","PDS","15","2802.50","2331.36","471.14","70","24"
"O015","OTTO GARMENT SDN BHD","PLU","18","648.00","549.81","98.19","21","8"
"O015","OTTO GARMENT SDN BHD","RB","15","8405.65","7049.40","1356.25","194","28"
"O015","OTTO GARMENT SDN BHD","SGB","15","5865.60","4929.43","936.17","128","30"
"O015","OTTO GARMENT SDN BHD","SGM","15","2546.50","2135.71","410.79","52","14"
"O015","OTTO GARMENT SDN BHD","SGS","15","6596.70","5537.12","1059.58","143","20"
"O015","OTTO GARMENT SDN BHD","SM2","15","4793.30","4022.48","770.82","105","24"
"O015","OTTO GARMENT SDN BHD","SMJ","15","2151.15","1813.43","337.72","53","21"
"O015","OTTO GARMENT SDN BHD","SPE","15","952.35","803.52","148.83","33","11"
"O015","OTTO GARMENT SDN BHD","TGM","15","3876.70","3247.68","629.02","86","18"
"O015","OTTO GARMENT SDN BHD","TI2","18","7947.15","6675.62","1271.53","173","26"
"O015","OTTO GARMENT SDN BHD","TML","15","3893.30","3289.67","603.63","105","17"
"O038","ORIENTAL STAR TRADE SDN. BHD","MR","20","15952.80","12054.12","3898.67","306","11"
"O038","ORIENTAL STAR TRADE SDN. BHD","NSB","20","6021.10","4756.55","1264.55","169","8"
"O038","ORIENTAL STAR TRADE SDN. BHD","SGP","20","4887.15","3902.18","984.97","140","10"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","BER","40","262.25","157.35","104.90","26","5"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","BT2","40","358.40","215.04","143.36","46","6"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","GMS","40","137.20","82.32","54.88","16","4"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","KLP","40","492.60","295.56","197.04","77","3"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","PDS","40","561.80","337.08","224.72","65","8"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","SGS","40","518.90","311.34","207.56","62","9"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","SMJ","40","211.05","126.63","84.42","25","8"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","TGM","40","444.75","266.85","177.90","61","7"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","TI2","40","73.40","44.04","29.36","14","6"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","TML","40","137.80","82.68","55.12","26","6"
"P043","PROSPERIN CARDS & GIFTS SDN BHD","TPH","40","565.65","339.39","226.26","78","5"
"P089","POWER HOUSE MARKETING SDN.BHD.","RB","15","35750.45","29816.91","5933.54","588","24"
"P162","PAOLO DINNI MARKETING ","BER","20","2038.00","1630.40","407.60","46","8"
"P162","PAOLO DINNI MARKETING ","BGJ","20","66.05","52.84","13.21","2","2"
"P162","PAOLO DINNI MARKETING ","IBN","20","116.25","93.00","23.25","3","2"
"P162","PAOLO DINNI MARKETING ","KLP","20","2079.00","1663.20","415.80","48","7"
"P162","PAOLO DINNI MARKETING ","MR","20","1747.35","1397.88","349.47","40","10"
"P162","PAOLO DINNI MARKETING ","NSB","20","1097.45","877.96","219.49","29","4"
"P162","PAOLO DINNI MARKETING ","PLU","20","688.90","551.12","137.78","15","5"
"P162","PAOLO DINNI MARKETING ","RB","20","1988.40","1590.72","397.68","49","8"
"P162","PAOLO DINNI MARKETING ","SGM","20","224.45","179.56","44.89","7","3"
"P162","PAOLO DINNI MARKETING ","SGP","20","2087.00","1669.60","417.40","48","7"
"P162","PAOLO DINNI MARKETING ","SGS","20","2883.80","2307.04","576.76","79","6"
"P162","PAOLO DINNI MARKETING ","SM2","20","1427.00","1141.60","285.40","39","7"
"P162","PAOLO DINNI MARKETING ","SMJ","20","952.70","762.16","190.54","21","7"
"P162","PAOLO DINNI MARKETING ","TI2","20","332.05","265.64","66.41","10","4"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","BER","20","21050.55","16840.44","4210.11","4556","77"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","BGJ","20","15399.96","12319.97","3079.99","3833","60"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","BT1","20","10413.84","8331.07","2082.77","2537","117"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","BT2","20","17955.90","14364.72","3591.18","4018","113"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","GMS","20","17395.07","13916.06","3479.01","4096","71"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","GRK","20","14860.88","11888.70","2972.18","3475","71"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","IBN","20","7483.33","5986.66","1496.67","2007","51"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","JRT","20","31779.46","25423.57","6355.89","6606","91"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","KKD","20","3720.72","2976.58","744.14","985","62"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","KLM","20","3235.68","2588.54","647.14","816","61"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","KLP","20","18164.63","14531.70","3632.93","4356","64"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","MR","20","16824.37","13459.50","3364.87","3756","67"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","MTK","20","23593.26","18874.61","4718.65","5124","89"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","NSB","20","1380.07","1104.06","276.01","370","57"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","PDS","20","15101.92","12081.54","3020.38","3281","71"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","PLU","20","4110.03","3288.02","822.01","912","63"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","RB","20","24422.78","19538.22","4884.56","5441","73"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SGB","20","18486.33","14789.06","3697.27","4260","68"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SGM","20","5850.27","4680.22","1170.05","1163","61"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SGP","20","7807.63","6246.10","1561.53","1778","65"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SGS","20","10954.87","8763.90","2190.97","2539","65"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SM2","20","6083.86","4867.09","1216.77","1730","52"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SMJ","20","8067.49","6453.99","1613.50","2065","66"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SNW","20","6274.98","5019.98","1255.00","1483","62"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","SPE","20","3439.76","2751.81","687.95","886","54"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TGM","20","20679.86","16543.89","4135.97","4094","65"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TI1","20","10076.74","8061.39","2015.35","2286","54"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TI2","20","16673.13","13338.50","3334.63","3752","66"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TJG","20","3052.00","2441.60","610.40","782","75"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TKK","20","4972.67","3978.14","994.53","1189","46"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TML","20","24870.51","19896.41","4974.10","4948","70"
"P195","PERUSAHAAN MAKANAN DWI MAKMUR SDN BHD - CONSIGMENT","TPH","20","17594.77","14075.82","3518.95","3959","65"
"R028","RC LEATHER SDN BHD","PDS","20","5585.20","4533.91","1051.29","87","8"
"R028","RC LEATHER SDN BHD","TML","20","8957.06","7233.44","1723.62","99","12"
"R045","RUKUN JUARA SDN BHD","BGJ","18","6153.80","4999.52","1154.28","164","9"
"R045","RUKUN JUARA SDN BHD","GRK","18","302.00","247.64","54.36","8","3"
"R045","RUKUN JUARA SDN BHD","IBN","18","1599.00","1311.18","287.82","29","3"
"R045","RUKUN JUARA SDN BHD","SGB","18","246.80","202.38","44.42","6","3"
"R045","RUKUN JUARA SDN BHD","SM2","18","1617.56","1326.40","291.16","48","6"
"R045","RUKUN JUARA SDN BHD","SMJ","18","2337.50","1916.75","420.75","66","6"
"R045","RUKUN JUARA SDN BHD","TGM","18","283.00","232.06","50.94","8","3"
"R045","RUKUN JUARA SDN BHD","TML","18","127.72","104.73","22.99","8","2"
"R050","RESTA ENTERPRISE SDN. BHD.","BER","20","3480.60","2793.99","686.61","151","9"
"R050","RESTA ENTERPRISE SDN. BHD.","BT2","18","3233.00","2620.26","612.74","165","10"
"R050","RESTA ENTERPRISE SDN. BHD.","JRT","20","2296.00","1877.58","418.42","187","8"
"R050","RESTA ENTERPRISE SDN. BHD.","KLM","25","1478.00","1125.41","352.59","50","18"
"R050","RESTA ENTERPRISE SDN. BHD.","MR","20","2209.00","1772.08","436.92","56","9"
"R050","RESTA ENTERPRISE SDN. BHD.","RB","18","8582.00","6935.66","1646.34","374","15"
"R050","RESTA ENTERPRISE SDN. BHD.","SGS","20","2541.00","2041.72","499.28","79","10"
"R050","RESTA ENTERPRISE SDN. BHD.","SM2","18","8390.80","6523.90","1866.90","292","49"
"R050","RESTA ENTERPRISE SDN. BHD.","SNW","18","1000.50","787.47","213.03","61","19"
"R050","RESTA ENTERPRISE SDN. BHD.","SPE","25","4022.09","3061.51","960.58","124","44"
"R050","RESTA ENTERPRISE SDN. BHD.","TML","20","2012.00","1618.58","393.42","89","9"
"R057","RNB ENTERPRISE SDN BHD","BER","20","346.30","277.04","69.26","14","4"
"R057","RNB ENTERPRISE SDN BHD","BGJ","20","1314.25","1051.40","262.85","48","5"
"R057","RNB ENTERPRISE SDN BHD","BT1","20","933.95","747.16","186.79","35","5"
"R057","RNB ENTERPRISE SDN BHD","BT2","20","3850.25","3080.20","770.05","191","12"
"R057","RNB ENTERPRISE SDN BHD","GMS","20","1030.00","824.00","206.00","47","9"
"R057","RNB ENTERPRISE SDN BHD","GRK","20","862.75","690.20","172.55","45","9"
"R057","RNB ENTERPRISE SDN BHD","KKD","20","2107.75","1686.20","421.55","86","14"
"R057","RNB ENTERPRISE SDN BHD","KLM","20","1125.45","900.36","225.09","44","12"
"R057","RNB ENTERPRISE SDN BHD","KLP","20","1199.00","959.20","239.80","38","5"
"R057","RNB ENTERPRISE SDN BHD","MTK","20","1548.05","1238.44","309.61","77","16"
"R057","RNB ENTERPRISE SDN BHD","NSB","20","3481.05","2784.84","696.21","135","14"
"R057","RNB ENTERPRISE SDN BHD","PLU","20","3489.40","2791.52","697.88","139","13"
"R057","RNB ENTERPRISE SDN BHD","RB","20","9469.65","7575.72","1893.93","397","19"
"R057","RNB ENTERPRISE SDN BHD","SGB","20","1464.80","1171.84","292.96","63","12"
"R057","RNB ENTERPRISE SDN BHD","SGP","20","6758.75","5407.00","1351.75","270","14"
"R057","RNB ENTERPRISE SDN BHD","SGS","20","1899.30","1519.44","379.86","87","8"
"R057","RNB ENTERPRISE SDN BHD","SM2","20","5265.20","4212.16","1053.04","220","16"
"R057","RNB ENTERPRISE SDN BHD","SMJ","20","1400.15","1120.12","280.03","61","15"
"R057","RNB ENTERPRISE SDN BHD","SNW","20","661.34","529.07","132.27","30","6"
"R057","RNB ENTERPRISE SDN BHD","TGM","20","492.15","393.72","98.43","21","7"
"R057","RNB ENTERPRISE SDN BHD","TI1","20","3340.25","2672.20","668.05","130","12"
"R057","RNB ENTERPRISE SDN BHD","TI2","20","2113.80","1691.04","422.76","86","15"
"R057","RNB ENTERPRISE SDN BHD","TJG","20","1507.65","1206.12","301.53","74","9"
"R057","RNB ENTERPRISE SDN BHD","TKK","20","793.25","634.60","158.65","40","11"
"R057","RNB ENTERPRISE SDN BHD","TPH","20","1424.85","1139.88","284.97","62","10"
"R060","REAL OSCAR SDN BHD ","BER","20","15569.16","12281.58","3287.58","525","53"
"R060","REAL OSCAR SDN BHD ","BGJ","20","8115.74","6444.61","1671.13","286","29"
"R060","REAL OSCAR SDN BHD ","BT1","20","2884.66","2296.50","588.16","120","24"
"R060","REAL OSCAR SDN BHD ","BT2","22","7622.36","6053.51","1568.85","232","28"
